x,sin(x),Taylor_1,Error_1,Taylor_3,Error_3,Taylor_5,Error_5,Taylor_7,Error_7,Taylor_9,Error_9
-1.535767883941972,-0.9993865668226216,-1.535767883941972,0.5363813171193503,-0.9320618818094771,0.06732468501314448,-1.0032564172900558,0.003869850467434155,-0.9992583644185373,0.00012820240408428774,-0.9993893330228327,2.766200211112846e-06
-1.5257628814407198,-0.9989861657560749,-1.5257628814407198,0.5267767156846449,-0.9337789953588475,0.06520717039722745,-1.0026845099004682,0.003698344144393295,-0.998865253807383,0.00012091194869190414,-0.9989887405612023,2.5748051274421258e-06
-1.5157578789394694,-0.998485766933515,-1.5157578789394694,0.5172721120059545,-0.935343379929277,0.06314238700423802,-1.0020191324373804,0.0035333655038654044,-0.9983717751812394,0.00011399175227555514,-0.9984881624499422,2.395516427222688e-06
-1.505752876438219,-0.9978854204444836,-1.505752876438219,0.5078674559937355,-0.9367560370222668,0.06112938342221674,-1.001260128297425,0.003374707852941361,-0.9977779951457467,0.0001074252987368629,-0.997887648085744,2.227641260454938e-06
-1.4957478739369687,-0.997185186383208,-1.4957478739369687,0.49856268755376076,-0.9380179681393185,0.059167218243889486,-1.000407356065167,0.0032221696819589862,-0.9970839896784559,0.00010119670475206011,-0.9971872569054002,2.0705221922545647e-06
-1.4857428714357184,-0.9963851348425855,-1.4857428714357184,0.48935773659313286,-0.9391301747819331,0.05725496006065245,-0.9994606894128526,0.0030755545702670917,-0.9962898441429853,9.529069960023673e-05,-0.9963870583781981,1.9235356125690828e-06
-1.475737868934468,-0.9954853459071675,-1.475737868934468,0.4802525230273005,-0.9400936584516119,0.05539168745555567,-0.998420017000159,0.002934671092991503,-0.9953956533016661,8.969260550140135e-05,-0.9954871319973746,1.7860902070676588e-06
-1.4657328664332177,-0.9944859096451425,-1.4657328664332177,0.47124695678807516,-0.9409094206498562,0.05357648899528633,-0.9972852423739447,0.002799332728802173,-0.99440152132669,8.43883184524774e-05,-0.9944875672706314,1.6576254888711617e-06
-1.4557278639319655,-0.9933869260993208,-1.4557278639319655,0.46234093783264474,-0.9415784628781675,0.05180846322115329,-0.9960562838679978,0.0026693577686770498,-0.9933075618097631,7.936428955768182e-05,-0.9933884637097061,1.537610385349275e-06
-1.4457228614307152,-0.9921885052771203,-1.4457228614307152,0.45353435615359483,-0.9421017866380464,0.05008671863907388,-0.9947330745027874,0.002544569225667037,-0.9921138977702829,7.460750683740969e-05,-0.9921899308190024,1.4255418820940946e-06
-1.4357178589294648,-0.9908907671395545,-1.4357178589294648,0.4448270917899103,-0.9424803934309949,0.048410373708559606,-0.9933155618852113,0.002424794745656822,-0.9908206616620433,7.010547751118423e-05,-0.9908920880832753,1.3209437208505648e-06
-1.4257128564282144,-0.9894938415892247,-1.4257128564282144,0.4362190148389897,-0.9427152847585136,0.04677855683071108,-0.991803708108347,0.002309866519122239,-0.9894279953784797,6.584621074501307e-05,-0.9894950649543728,1.2233651480730856e-06
-1.415707853926964,-0.9879978684573171,-1.415707853926964,0.427709985469647,-0.9428074621221041,0.045190406335212985,-0.9901974896512007,0.0021996211938836163,-0.9879360502564647,6.181820085238154e-05,-0.9879990008370316,1.1323797145523784e-06
-1.4057028514257137,-0.986402997489605,-1.4057028514257137,0.4192998539361087,-0.9427579270232678,0.043645070466337255,-0.9884968972784574,0.002093899788852327,-0.9863449870786637,5.8010410941333745e-05,-0.9864040450737297,1.0475841246693207e-06
-1.3956978489244634,-0.9847093883314606,-1.3956978489244634,0.41098846059300276,-0.9425676809635055,0.042141707367955084,-0.9867019359402297,0.001992547608769102,-0.9846549760744592,5.4412257001423825e-05,-0.9847103569285901,9.685971295025908e-07
-1.3856928464232112,-0.982917210511873,-1.3856928464232112,0.40277563591133825,-0.9422377254443188,0.040679485067554144,-0.9848126246718083,0.001895414159935327,-0.9828661969194569,5.1013592416104814e-05,-0.9829181055703424,8.95058469452259e-07
-1.3756878439219609,-0.9810266434264807,-1.3756878439219609,0.39466120049548015,-0.9417690619672088,0.03925758145927194,-0.9828289964934115,0.001802353066930773,-0.9809788387335815,4.780469289922262e-05,-0.9810274700543372,8.266278564983409e-07
-1.3656828414207105,-0.9790378763196118,-1.3656828414207105,0.3866449651010987,-0.9411626920336769,0.03787518428593495,-0.9807510983099343,0.0017132219903225332,-0.9789931000777713,4.4776241840516207e-05,-0.979038639303614,7.629840022005396e-07
-1.3556778389194601,-0.9769511082653426,-1.3556778389194601,0.37872673065411755,-0.9404196171452242,0.03653149112011844,-0.9785789908106983,0.00162788254535573,-0.9769091889492838,4.191931605879162e-05,-0.9769518120890262,7.038236835565925e-07
-1.3456728364182098,-0.9747665481475692,-1.3456728364182098,0.37090628827064054,-0.9395408388033519,0.035225709344217315,-0.9763127483692013,0.0015462002216320991,-0.9747273227756222,3.922537194700482e-05,-0.9747671970084202,6.488608509380711e-07
-1.3356678339169594,-0.9724844146390994,-1.3356678339169594,0.36318341927786,-0.9385273585095615,0.03395705612953792,-0.9739524589428672,0.0014680443037677904,-0.9724477284070915,3.668623200792087e-05,-0.9724850124648716,5.978257722194513e-07
-1.3256628314157073,-0.9701049361797627,-1.3256628314157073,0.3555578952359446,-0.9373801777653539,0.032724758414408806,-0.9714982239727948,0.0013932877930321608,-0.9700706421079937,3.4294071769025436e-05,-0.9701054866439767,5.504642139886329e-07
-1.315657828914457,-0.9676283509535452,-1.315657828914457,0.34802947796091177,-0.9361002980722306,0.03152805288131455,-0.9689501582835093,0.0013218073299641198,-0.9675963095464761,3.2041407069027805e-05,-0.9676288574902037,5.0653665850664e-07
-1.3056528264132066,-0.9650549068647458,-1.3056528264132066,0.34059791954846075,-0.934688720931693,0.030366185933052847,-0.9663083899827094,0.001253483117963583,-0.9650249857830367,2.992108170907226e-05,-0.9650553726822997,4.658175538629905e-07
-1.2956478239119562,-0.962384861513162,-1.2956478239119562,0.33326296239879416,-0.933146447845242,0.029238413667920016,-0.9635730603610188,0.001188198847856703,-0.9623569352577022,2.7926255459886917e-05,-0.9623852896077607,4.2809459865900124e-07
-1.2856428214107058,-0.9596184821683044,-1.2856428214107058,0.3260243392424015,-0.9314744803143791,0.028144001853925293,-0.9607443237917347,0.0011258416234303237,-0.9595924317758848,2.605039241954099e-05,-0.9596188753363604,3.931680560009809e-07
-1.2756378189094555,-0.9567560457426432,-1.2756378189094555,0.3188817731668123,-0.9296738198406054,0.027082225902037793,-0.9578223476305784,0.001066301887935217,-0.9567317584929315,2.428724971170748e-05,-0.9567564065927426,3.608500994678465e-07
-1.2656328164082051,-0.9537978387638891,-1.2656328164082051,0.311834977644316,-0.9277454679254222,0.0260523708384669,-0.9548073121154443,0.0010094733515552123,-0.9537752078973719,2.2630866517214798e-05,-0.9537981697280783,3.309641891657833e-07
-1.255627813906953,-0.9507441573463122,-1.255627813906953,0.30488365656064076,-0.9256904260703305,0.02505373127598176,-0.951699410266149,0.0009552529198367798,-0.9507230817928765,2.1075553435778716e-05,-0.9507444606907854,3.033444732070123e-07
-1.2456228114057026,-0.9475953071611029,-1.2456228114057026,0.2980275042445998,-0.9235096957768321,0.02408561138427079,-0.9484988477841834,0.0009035406230805121,-0.9475756912789388,1.961588216403687e-05,-0.9475955849963222,2.7783521938662403e-07
-1.2356178089044523,-0.944351603405771,-1.2356178089044523,0.2912662054986813,-0.921204278546428,0.02314732485934301,-0.9452058429524588,0.0008542395466878405,-0.9443333567302823,1.8246675488664543e-05,-0.9443518576960426,2.542902716173856e-07
-1.225612806403202,-0.9410133707725975,-1.225612806403202,0.2845994356306044,-0.9187751758806193,0.022238194891978202,-0.9418206265350586,0.000807255762461101,-0.9409964077750124,1.6962997585134865e-05,-0.941013603345128,2.3257253045638748e-07
-1.2156078039019516,-0.9375809434161322,-1.2156078039019516,0.27802686048581937,-0.9162233892809075,0.021357554135224666,-0.938343441676988,0.0007624982608558373,-0.9375651832715185,1.576014461368569e-05,-0.937581155969593,2.1255346083215443e-07
-1.2056028014007012,-0.9340546649197449,-1.2056028014007012,0.2715481364809563,-0.9135499202487937,0.020504744670951203,-0.9347745438039229,0.0007198788841780157,-0.9340400312841352,1.4633635609717643e-05,-0.9340548590323645,1.9411261964474846e-07
-1.1955977988994508,-0.9304348882612332,-1.1955977988994508,0.2651629106382176,-0.9107557702857791,0.019679117975454075,-0.9311142005219597,0.0006793122607264834,-0.9304213090575748,1.3579203658409256e-05,-0.9304350653984409,1.7713720767975616e-07
-1.1855927963981987,-0.9267219757774892,-1.1855927963981987,0.25887082062070954,-0.9078419408933645,0.018880034884124708,-0.9273626915173646,0.0006407157398754526,-0.926709382990141,1.2592787348109091e-05,-0.9267221372991314,1.6152164228344645e-07
-1.1755877938969483,-0.9229162991282323,-1.1755877938969483,0.2526714947687161,-0.9048094335730522,0.01810686555518004,-0.9235203084563257,0.0006040093280934578,-0.9229046286057351,1.1670522497175817e-05,-0.922916446295383,1.4716715079909903e-07
-1.165582791395698,-0.9190182392588021,-1.165582791395698,0.24656455213689588,-0.9016592498263429,0.01735898943245917,-0.9195873548846984,0.0005691156258963437,-0.9190074305246569,1.0808734145162369e-05,-0.9190183732401862,1.3398138409836946e-07
-1.1555777888944476,-0.9150281863620295,-1.1555777888944476,0.24054960253241808,-0.8983923911547379,0.016635795207291637,-0.915564146127758,0.0005359597657285109,-0.9150181824332239,1.0003928805679685e-05,-0.9150283082400771,1.218780475431558e-07
-1.1455727863931973,-0.910946539839177,-1.1455727863931973,0.2346262465540203,-0.8950098590597384,0.01593668077943855,-0.9114510091899485,0.0005044693507715303,-0.9109372870522066,9.25278697039289e-06,-0.9109466506157297,1.1077655270863573e-07
-1.135567783891947,-0.9067737082599597,-1.135567783891947,0.22879407563198717,-0.8915126550428457,0.015261053217114018,-0.9072482826546323,0.0004745743946725778,-0.9067651561040969,8.552155862817656e-06,-0.9067738088616435,1.0060168376124778e-07
-1.1255627813906948,-0.9025101093216469,-1.1255627813906948,0.22305267206904789,-0.8879017806055604,0.014608328716086527,-0.9029563165838389,0.0004462072621920221,-0.9025022102792154,7.899042431480652e-06,-0.9025102006049295,9.12832825994414e-08
-1.1155577788894444,-0.8981561698072537,-1.1155577788894444,0.21740160908219075,-0.8841782372493849,0.013977932557868722,-0.8985754724180179,0.00041930261076428277,-0.8981488792006745,7.290606579113401e-06,-0.8981562525632025,8.27559488714158e-08
-1.105552776388194,-0.8937123255428159,-1.105552776388194,0.21184045084537817,-0.8803430264758201,0.013369299066995799,-0.8941061228757837,0.000393797332967849,-0.893705601388194,6.7241546218843595e-06,-0.8937124005015713,7.495875542495867e-08
-1.0955477738869437,-0.8891790213537673,-1.0955477738869437,0.20636875253317644,-0.876397149786367,0.012781871567400294,-0.8895486518536685,0.0003696304999012412,-0.8891728242207962,6.1971329710086565e-06,-0.8891790891887467,6.783497941142969e-08
-1.0855427713856933,-0.884556711020412,-1.0855427713856933,0.20098606036528133,-0.8723416086825269,0.012215102337885142,-0.8849034543258706,0.00034674330545858556,-0.8845510038983775,5.707122034515066e-06,-0.8845567723522574,6.133184538015257e-08
-1.075537768884443,-0.8798458572325019,-1.075537768884443,0.1956919116519411,-0.8681774046658011,0.011668452566700793,-0.8801709362440048,0.0003250790115029156,-0.8798406054021728,5.251830329067175e-06,-0.8798459126327862,5.540028436001876e-08
-1.0655327663831926,-0.875046931542921,-1.0655327663831926,0.1904858348402716,-0.8639055392376908,0.011141392305230258,-0.8753515144368514,0.00030458289393042737,-0.8750421024541201,4.829088800950565e-06,-0.8750469815376243,4.9994703266165175e-08
-1.0555277638819405,-0.8701604143204831,-1.0555277638819405,0.1853673495614574,-0.8595270138996964,0.010633400420786643,-0.8704456165101055,0.0002852021896224688,-0.8701559774751363,4.43684534678912e-06,-0.8701604593932519,4.507276885057365e-08
-1.0455227613806901,-0.8651867947018503,-1.0455227613806901,0.18033596667883978,-0.8550428301533209,0.010143964548529394,-0.8654536807461295,0.00026688604427915763,-0.8651827215423176,4.0731595327692105e-06,-0.8651868352970514,4.0595201089566046e-08
-1.0355177588794398,-0.860126570542566,-1.0355177588794398,0.17539118833687373,-0.8504539895000647,0.00967258104250135,-0.8603761560036978,0.0002495854611317405,-0.8601228343450635,3.736197502490768e-06,-0.8601266070681458,3.6525579782953344e-08
-1.0255127563781894,-0.854980248367223,-1.0255127563781894,0.17053250801096642,-0.845761493441429,0.009218754925793937,-0.85521350161775,0.00023325325052703239,-0.8549768241401502,3.424227072779118e-06,-0.8549802811973835,3.283016047905818e-08
-1.015507753876939,-0.8497483433187599,-1.015507753876939,0.1657594105581791,-0.8409663434789152,0.008781999839844734,-0.8499661872991396,0.0002178439803797172,-0.8497452077057509,3.1356130090198775e-06,-0.8497483727964614,2.94777015019676e-08
-1.0055027513756887,-0.8444313791068964,-1.0055027513756887,0.1610713722687923,-0.8360695411140243,0.008361837992872045,-0.8446346930343835,0.0002033139274871809,-0.8444285102944188,2.868812477574423e-06,-0.8444314055461958,2.643929941648082e-08
-0.9954977488744383,-0.8390298879557091,-0.9954977488744383,0.15646786091872922,-0.8310720878482577,0.007957800107451396,-0.8392195089854118,0.00018962102970265793,-0.839027265585041,2.6223706680594816e-06,-0.8390299116439447,2.368823559528721e-08
-0.9854927463731862,-0.8335444105503568,-0.9854927463731862,0.1519483358228294,-0.8259749851831157,0.007569425367241034,-0.8337211353893161,0.00017672483895936342,-0.8335420156337736,2.394916583159379e-06,-0.8335444317501863,2.1199829558504746e-08
-0.9754877438719358,-0.8279754959829607,-0.9754877438719358,0.1475122478889751,-0.8207792346201015,0.007196261362859224,-0.8281400824581038,0.00016458647514305813,-0.8279733108239721,2.1851589886434652e-06,-0.8279755149342632,1.8951302527270286e-08
-0.9654827413706855,-0.8223237016976361,-0.9654827413706855,0.14315903967304933,-0.8154858376607153,0.006837864036920882,-0.8224768702784406,0.0001531685808044969,-0.8223217098151141,1.991882522034416e-06,-0.8223237186192836,1.6921647416623387e-08
-0.9554777388694351,-0.8165895934346961,-0.9554777388694351,0.13888814543473904,-0.8100957958064583,0.006493797628237763,-0.8167320287114056,0.00014243527670954048,-0.816587779490744,1.8139439520448164e-06,-0.8165896085262038,1.5091507710174312e-08
-0.9454727363681847,-0.8107737451740197,-0.9454727363681847,0.13469899119416506,-0.8046101105588319,0.006163634615187763,-0.8109060972922385,0.00013235211821882586,-0.8107720949054332,1.650268586450565e-06,-0.8107737586170828,1.3443063107132502e-08
-0.9354677338669344,-0.8048767390775984,-0.9354677338669344,0.130590994789336,-0.7990297834193374,0.005846955658260988,-0.8049996251300903,0.00012288605249188844,-0.8048752392307735,1.4998468248483832e-06,-0.8048767510375194,1.1959921053517064e-08
-0.9254627313656822,-0.7988991654312598,-0.9254627313656822,0.12656356593442242,-0.7933558158894748,0.0055433495417850365,-0.7990131708077709,0.00011400537651107268,-0.7988978037004109,1.3617308489699553e-06,-0.7988991760582761,1.0627016266973044e-08
-0.9154577288644319,-0.7928416225855854,-0.9154577288644319,0.12261610627884645,-0.7875892094707475,0.005252413114837928,-0.7929473022815039,0.00010567969591845916,-0.7928403875541365,1.2350314488873693e-06,-0.7928416320161016,9.43051614576973e-09
-0.9054527263631815,-0.7867047168960097,-0.9054527263631815,0.11874800946717179,-0.7817309656646557,0.004973751231354018,-0.7868025967806694,9.787988465970177e-05,-0.7867035979810292,1.118914980557939e-06,-0.7867047252537406,8.357730840735655e-09
-0.8954477238619312,-0.7804890626621284,-0.8954477238619312,0.1149586611998028,-0.7757820859727008,0.0047069766894275444,-0.780579640707558,9.057804542966785e-05,-0.7804880500616791,1.0126004492683194e-06,-0.7804890700591592,7.3970308767101756e-09
-0.8854427213606808,-0.7741952820662066,-0.8854427213606808,0.11124743929447423,-0.7697435718963839,0.004451710169822709,-0.7742790295371189,8.374747091233203e-05,-0.7741943667094888,9.153567177566657e-07,-0.7741952886039747,6.53776810466411e-09
-0.8754377188594304,-0.7678240051108991,-0.8754377188594304,0.10761371374853135,-0.7636164249372063,0.0042075801736928264,-0.7679013677167102,7.736260581114873e-05,-0.7678231786110672,8.264998319074124e-07,-0.7678240108811015,5.77020242698012e-09
-0.8654327163581801,-0.7613758695561874,-0.8654327163581801,0.10405684680199268,-0.7574016465966692,0.003974222959518214,-0.7614472685658482,7.13990096607997e-05,-0.761375124165725,7.45390462464357e-07,-0.7613758746416213,5.0854338518036e-09
-0.855427713856928,-0.754851520855539,-0.855427713856928,0.10057619300138898,-0.7511002383762728,0.003751282479266149,-0.7549173541759558,6.583332041687484e-05,-0.754850849424081,6.71431457988092e-07,-0.7548515253308777,4.475338766241066e-09
-0.8454227113556776,-0.7482516120913029,-0.8454227113556776,0.09717109926437473,-0.7447132017775207,0.0035384103137822143,-0.748312255310117,6.064321881416035e-05,-0.7482510080257966,6.040655062822253e-07,-0.7482516160238118,3.932508985116101e-09
-0.8354177088544272,-0.7415768039093298,-0.8354177088544272,0.09384090494509745,-0.7382415383019127,0.0033352656074170373,-0.7416326113028192,5.580739348942654e-05,-0.7415762611364295,5.427729002915882e-07,-0.7415768073595266,3.4501967949296386e-09
-0.8254127063531769,-0.734827764452846,-0.8254127063531769,0.09058494190033084,-0.7316862494509503,0.003141515001895745,-0.7348790699597079,5.130550686183177e-05,-0.7348272773834423,4.870694036984702e-07,-0.734827767475109,3.022262995422409e-09
-0.8154077038519265,-0.7280051692955725,-0.8154077038519265,0.08740253455635405,-0.7250483367261347,0.002956832569437795,-0.7280522874573346,4.711816176217187e-05,-0.7280047327913566,4.3650421588381505e-07,-0.7280051719386998,2.643127383628041e-09
-0.8054027013506762,-0.7211097013740994,-0.8054027013506762,0.0842929999765768,-0.7183288016289672,0.0027808997451321815,-0.7211529282429074,4.322686880808835e-05,-0.7211093107160708,3.906580285928385e-07,-0.7211097036818248,2.3077254551751025e-09
-0.7953976988494258,-0.7141420509195255,-0.7953976988494258,0.08125564792990025,-0.711528645660949,0.002613405258576562,-0.7141816649340396,3.9614014514022244e-05,-0.714141701778349,3.491411765255137e-07,-0.7141420529309899,2.0114643284330214e-09
-0.7853926963481737,-0.7071029153883651,-0.7853926963481737,0.07828978095980854,-0.7046488703235801,0.002454045064784971,-0.7071391782184984,3.6262830133249047e-05,-0.7071026037964927,3.1159187241502906e-07,-0.7071029171385509,1.7501857740853666e-09
-0.7753876938469233,-0.699992999392738,-0.7753876938469233,0.07539469445418534,-0.6976904771183643,0.002302522274373664,-0.7000261567539595,3.3157361221558546e-05,-0.699992721718208,2.776745299248873e-07,-0.6999930009128655,1.5201275793685909e-09
-0.7653826913456729,-0.6928130146298307,-0.7653826913456729,0.07256967671584225,-0.6906544675468014,0.0021585470830293163,-0.6928432970677497,3.028243791902696e-05,-0.6928127675516661,2.470781645946829e-07,-0.6928130159477229,1.3178922397827364e-09
-0.7553776888444226,-0.6855636798106618,-0.7553776888444226,0.06981400903376078,-0.6835418431103929,0.0020218367002688975,-0.685591303456601,2.7623645939223174e-05,-0.6855634602957856,2.195148761652277e-07,-0.6855636809510767,1.140414873646023e-09
-0.7453726863431722,-0.6782457205881374,-0.7453726863431722,0.06712696575503485,-0.6763536053106399,0.0018921152774974415,-0.6782708878863991,2.5167298261741244e-05,-0.6782455258697322,1.947184051775963e-07,-0.6782457215730713,9.849339122069978e-10
-0.7353676838419219,-0.6708598694844145,-0.7353676838419219,0.06450781435750741,-0.6690907556490439,0.0017691138353705949,-0.6708827698919331,2.2900407518622323e-05,-0.6708596970416518,1.7244276262484703e-07,-0.67085987033338,8.489655645149696e-10
-0.7253626813406697,-0.6634068658175744,-0.7253626813406697,0.06195581552309537,-0.6617542956271044,0.0016525701904699375,-0.6634276764766434,2.0810659069003812e-05,-0.6634067133566441,1.5246093021392682e-07,-0.6634068665478519,7.302775051343247e-10
-0.7153576788394194,-0.6558874556276227,-0.7153576788394194,0.059470223211796625,-0.6543452267463257,0.0015422288812970697,-0.6559063420123775,1.888638475477933e-05,-0.6558873210639966,1.345636261307348e-07,-0.6558874562544913,6.26868557063176e-10
-0.705352676338169,-0.648302391601804,-0.705352676338169,0.057050284736364976,-0.6468645505082075,0.0014378410935965702,-0.6483195081391308,1.711653732672236e-05,-0.6483022730436653,1.1855813875083498e-07,-0.648302392138749,5.369449329606368e-10
-0.6953476738369186,-0.6406524329992629,-0.6953476738369186,0.054695240837655756,-0.6393132684142511,0.0013391645850118206,-0.640667923664802,1.5490665539075188e-05,-0.6406523287320441,1.042672187478999e-07,-0.6406524334581662,4.5890335975684593e-10
-0.6853426713356683,-0.6329383455750418,-0.6853426713356683,0.05240432576062648,-0.6316923819659577,0.001245963609084133,-0.6329523444649412,1.3998889899391465e-05,-0.6329382540470081,9.152803370771068e-08,-0.6329383459663538,3.9131198281694424e-10
-0.6753376688344179,-0.6251609015034298,-0.6753376688344179,0.05017676733098808,-0.6240028926648287,0.0011580088386011766,-0.6251735333824996,1.263187906974661e-05,-0.6251608213122505,8.019117936353126e-08,-0.625160901836324,3.328941566849153e-10
-0.6653326663331676,-0.6173208793006678,-0.6653326663331676,0.04801178703249975,-0.6162458020123652,0.0010750772883025839,-0.6173322601275792,1.1380826911433495e-05,-0.6173208091809239,7.01197439001433e-08,-0.6173208795831819,2.8251412320656755e-10
-0.6553276638319154,-0.609419063747019,-0.6553276638319154,0.04590860008489639,-0.6084221115100672,0.0009969522369518424,-0.609429301177181,1.0237430161930128e-05,-0.609419002558591,6.118842799107682e-08,-0.6094190639861816,2.391625786302143e-10
-0.6453226613306651,-0.6014562458082181,-0.6453226613306651,0.043866415522446967,-0.6005328226594385,0.0009234231487795785,-0.6014654396749597,9.193866741585843e-06,-0.6014561925255058,5.328271235338633e-08,-0.6014562460101625,2.0194435013110024e-10
-0.6353176588294147,-0.593433222556288,-0.6353176588294147,0.04188443627312666,-0.5925789369619793,0.000854285594308779,-0.593441465330966,8.242774677924558e-06,-0.5934331762582135,4.6298074596329286e-08,-0.5934332227263556,1.7006751562576028e-10
-0.6253126563281644,-0.5853507970897592,-0.6253126563281644,0.03996185923840512,-0.5845614559191906,0.0007893411705686137,-0.585358174321401,7.377231641791937e-06,-0.5853507569505068,4.013925247736694e-08,-0.5853507972325913,1.4283207949716825e-10
-0.615307653826914,-0.5772097784532786,-0.615307653826914,0.038097875373635404,-0.5764813810325737,0.0007283974207048516,-0.5772163691883645,6.5907350859095715e-06,-0.5772097437337276,3.471955101197466e-08,-0.5772097785728995,1.1962086876593503e-10
-0.6053026513256636,-0.569010981556625,-0.6053026513256636,0.03629166976903864,-0.5683397138036299,0.0006712677529950861,-0.5690168587396047,5.877182979729945e-06,-0.5690109515964338,2.99601912168157e-08,-0.5690109816565152,9.989020721690167e-11
-0.5952976488244133,-0.5607552270931371,-0.5952976488244133,0.034542421731276196,-0.5601374557338604,0.0006177713592766532,-0.5607604579482685,5.230855131377332e-06,-0.5607552013034388,2.5789698265832328e-08,-0.5607552271763009,8.316380917250399e-11
-0.5852926463231611,-0.5524433414575611,-0.5852926463231611,0.032849304865600004,-0.551875608324765,0.0005677331327961221,-0.552447987852648,4.6463950869046755e-06,-0.5524433193142309,2.214333028049964e-08,-0.5524433415265844,6.902323157476076e-11
-0.5752876438219108,-0.5440761566633356,-0.5752876438219108,0.031211487158575135,-0.5435551730778478,0.0005209835854877998,-0.5440802754559382,4.1187926025365584e-06,-0.5440761377007947,1.896254098188166e-08,-0.5440761567204386,5.7102989003965376e-11
-0.5652826413206604,-0.5356545102592986,-0.5652826413206604,0.029628131061361862,-0.5351771514946089,0.00047735876468968375,-0.5356581536259758,3.643366677241744e-06,-0.5356544940648204,1.6194478202891105e-08,-0.535654510306383,4.7084447452050426e-11
-0.5552776388194101,-0.5271792452458547,-0.5552776388194101,0.02809839357355537,-0.5267425450765492,0.00043670016930552613,-0.5271824609949959,3.2157491411943795e-06,-0.5271792314543393,1.3791515374173002e-08,-0.5271792452845446,3.8689940140557155e-11
-0.5452726363181597,-0.5186512099905911,-0.5452726363181597,0.026621426327568587,-0.51825235532517,0.00039885466542111114,-0.5186540418593797,2.8318687885775518e-06,-0.5186511982797771,1.1710813985210677e-08,-0.5186512100222699,3.167877071774683e-11
-0.5352676338169093,-0.5100712581433562,-0.5352676338169093,0.02519637567355315,-0.5097075837419727,0.00036367440138351803,-0.5100737460794045,2.487936048289896e-06,-0.5100712482294402,9.913916021453417e-09,-0.5100712581691984,2.584221725498992e-11
-0.525262631315659,-0.5014402485508094,-0.525262631315659,0.023822382764849603,-0.5011092318284585,0.0003310167223509186,-0.5014424289789927,2.1804281833404104e-06,-0.501440240184445,8.36636437906435e-09,-0.5014402485718094,2.09999795330873e-11
-0.5152576288144068,-0.49275904517045027,-0.5152576288144068,0.02249858364395657,-0.49245830108612704,0.0003007440843232345,-0.4927609512454605,1.9060750102162238e-06,-0.4927590381331,7.037350258087827e-09,-0.4927590451874474,1.6997125928952528e-11
-0.5052526263131565,-0.484028516984143,-0.5052526263131565,0.021224109329013474,-0.4837557930164827,0.0002727239676603155,-0.48403017882927324,1.661845130229711e-06,-0.4840285110847574,5.899385591146e-09,-0.48402851699784327,1.3700263146176894e-11
-0.4952476238119061,-0.47524953791112273,-0.4952476238119061,0.01999808590078339,-0.47500270912102516,0.0002468287900975752,-0.47525098284378614,1.4449326634080606e-06,-0.47524953298312317,4.9279995639750496e-09,-0.475249537922118,1.0995260257828932e-11
-0.48524262131065576,-0.46642298672052307,-0.48524262131065576,0.018819634590132694,-0.46620005090125577,0.00022293581926730033,-0.46642423946499995,1.2527444768761775e-06,-0.4664229826190657,4.101457395933039e-09,-0.466422986729308,8.784917238102707e-12
-0.4752376188094054,-0.45754974694341055,-0.4752376188094054,0.017687871865994853,-0.4573488198586757,0.00020092708473484766,-0.45755082983130874,1.0828878981850032e-06,-0.45754974354290917,3.400501380479426e-09,-0.45754974695039663,6.9860783824537975e-12
-0.46523261630815504,-0.4486307067843435,-0.46523261630815504,0.01660190952381152,-0.4484500174947862,0.0001806892895573342,-0.44863163994325006,9.331589065353363e-07,-0.4486307039762332,2.808110299845623e-09,-0.4486307067898721,5.528577595725892e-12
-0.4552276138069029,-0.43966675903246244,-0.4552276138069029,0.015560854774440469,-0.4395046453110869,0.00016211372137553415,-0.43966756056325257,8.015307901287905e-07,-0.439666756723183,2.3092794343426704e-09,-0.43966675903681535,4.3529069237990825e-12
-0.44522261130565255,-0.43065880097212816,-0.44522261130565255,0.014563810333524385,-0.4305137048090823,0.0001450961630458658,-0.4306594871153922,6.861432640392628e-07,-0.43065879908131094,1.890817225014274e-09,-0.4306588009755373,3.409161841716468e-12
-0.4352176088044022,-0.42160773429309545,-0.4352176088044022,0.013609874511306741,-0.42147819749027204,0.00012953680282340452,-0.4216083195851322,5.852920367255265e-07,-0.42160773275193614,1.5411593112801825e-09,-0.42160773429575055,2.655098363391062e-12
-0.42521260630315183,-0.4125144650002605,-0.42521260630315183,0.01269814130289132,-0.4123991248561574,0.00011534014410313764,-0.4125149624190791,4.974188185791206e-07,-0.41251446375006323,1.2501972790346372e-09,-0.4125144650023164,2.055910997000865e-12
-0.41520760380190147,-0.4033799033229691,-0.41520760380190147,0.01182770047893239,-0.40327748840823957,0.00010241491472950948,-0.4033803244247307,4.211017616273516e-07,-0.4033799023138458,1.009123284934077e-09,-0.40337990332455137,1.5822898546957731e-12
-0.4052026013006511,-0.39420496362390334,-0.4052026013006511,0.010997637676747773,-0.3941142896480198,9.067397588352621e-05,-0.3942053186702259,3.550463225643341e-07,-0.39420496281361617,8.102871706938686e-10,-0.3942049636251133,1.2099765633877269e-12
-0.39519759879940075,-0.3849905643075546,-0.39519759879940075,0.010207034491846179,-0.3849105300769994,8.003423055519265e-05,-0.384990862384094,2.980765394511309e-07,-0.3849905636604876,6.47066955572484e-10,-0.38499056430847367,9.190981309359358e-13
